Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
6_205_thio_B,COc1cc(C2:occ3ncc(Br)nc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.118434,-2.662084,2.45635,0.9035315437244612,3.4528450156214445,370.3559999994468,441.2400000001071,thio,Br,DHICA,Unmethlyated,7 - DHICA,thio
6_208_thio_B,COc1cc(C2:occ3ncc(C#N)nc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.279351,-3.076766,2.202585,0.9071221916105332,3.482143592423016,297.8389999989304,414.6679999976186,thio,cyanide,DHICA,Unmethlyated,7 - DHICA,thio
6_213_thio_B,COc1cc(C2:occ3nc(C=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.220772,-2.996773,2.223999,0.9052558068461172,3.4878089770384024,385.958999991999,411.8789999920409,thio,carbonyl,DHICA,Unmethlyated,7 - DHICA,thio
6_214_thio_B,COc1cc(C2:occ3nc(S(=O)(=O)O)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.347374,-3.171822,2.175552,0.9061028957963532,3.569450186386378,563.4810000192374,515.891000002739,thio,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,thio
6_215_thio_B,COc1cc(C2:occ3nc(C(F)(F)F)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.181752,-2.765507,2.416245,0.9089160168494392,3.476095263309456,457.82900000631344,429.9389999941923,thio,Trifloro,DHICA,Unmethlyated,7 - DHICA,thio
6_219_thio_B,COc1cc(C2:occ3nc(Br)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.156685,-2.664533,2.492151,0.9015539072421732,3.4660881918001047,366.9240000017453,521.8730000051437,thio,Br,DHICA,Unmethlyated,7 - DHICA,thio
6_221_thio_B,COc1cc(C2:occ3nc(C#N)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.264976,-3.067673,2.197303,0.9041497141809182,3.490630130884554,337.31900000566384,432.5470000039786,thio,cyanide,DHICA,Unmethlyated,7 - DHICA,thio
6_308_thio_B,COc1cc(C2:cccc3nc(C=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.227458,-2.742885,2.484573,0.8668310559185302,3.1472161606914257,339.2710000043735,466.7330000011134,thio,carbonyl,DHICA,Unmethlyated,7 - DHICA,thio
6_309_thio_B,COc1cc(C2:cccc3nc(S(=O)(=O)O)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.339733,-2.876846,2.462887,0.862855947105666,3.243196795254499,100000000.0,495.9799999924144,thio,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,thio
6_317_thio_B,COc1cc(C2:cccc3nc(C#N)cnc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.315849,-2.819154,2.496696,0.861481586884244,3.14995182502709,304.8209999979008,464.4090000001597,thio,cyanide,DHICA,Unmethlyated,7 - DHICA,thio
6_322_thio_B,COc1cc(C2:cccc3ncc(C=O)nc:23)sc1-c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.277689,-2.804942,2.472747,0.8588104520806183,3.135444132719397,380.36400000419235,461.012000007031,thio,carbonyl,DHICA,Unmethlyated,7 - DHICA,thio
7_35_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(C(F)(F)F)ccc3nsnc:23)c1OC,-5.432108,-2.936728,2.49538,0.8246098081608206,3.2470520041390696,441.1600000021281,614.5800000012969,imine,Trifloro,DHICA,Unmethlyated,4 - DHICA,imine
7_42_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(C#N)ccc3nsnc:23)c1OC,-5.459139,-3.083115,2.376024,0.9301969478293666,3.2456622948795744,317.46400000702124,705.8900000120047,imine,cyanide,DHICA,Unmethlyated,4 - DHICA,imine
7_47_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:cc(C=O)cc3nsnc:23)c1OC,-5.511852,-3.051459,2.460393,0.8721344936496249,3.298400944035297,384.6819999962463,719.2770000037854,imine,carbonyl,DHICA,Unmethlyated,4 - DHICA,imine
7_48_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:cc(S(=O)(=O)O)cc3nsnc:23)c1OC,-5.535974,-3.083456,2.452518,0.8731648091535846,3.2846459218492674,500.55499999871245,755.5090000023483,imine,Sulfonic Acid,DHICA,Unmethlyated,4 - DHICA,imine
7_55_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:cc(C#N)cc3nsnc:23)c1OC,-5.572157,-3.143553,2.428604,0.8810619303299111,3.282503195442425,346.51399998983834,711.5159999957541,imine,cyanide,DHICA,Unmethlyated,4 - DHICA,imine
7_56_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(OC(C)=O)ncc3nsnc:23)c1OC,-5.471515,-3.069068,2.402447,0.8358909769613703,3.405998133310621,478.5569999949075,874.0790000010747,imine,Acetate,DHICA,Unmethlyated,4 - DHICA,imine
7_59_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(OC)ncc3nsnc:23)c1OC,-5.203136,-2.835769,2.367367,0.8512602768912765,3.3319896869996493,497.2540000017034,828.1879999994999,imine,Methoxy,DHICA,Unmethlyated,4 - DHICA,imine
7_60_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(C=O)ncc3nsnc:23)c1OC,-5.630117,-3.227852,2.402265,0.8607170433353258,3.4796133267745084,442.07199999073055,1107.787000000826,imine,carbonyl,DHICA,Unmethlyated,4 - DHICA,imine
7_62_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(C(F)(F)F)ncc3nsnc:23)c1OC,-5.509574,-3.256797,2.252777,0.8315450646193493,3.4195219504718075,445.74100001045736,579.7930000044289,imine,Trifloro,DHICA,Unmethlyated,4 - DHICA,imine
7_63_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(F)ncc3nsnc:23)c1OC,-5.409083,-3.108994,2.30009,0.8808226035344662,3.381469472608135,463.86299999721814,791.6499999992084,imine,F,DHICA,Unmethlyated,4 - DHICA,imine
7_66_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(Br)ncc3nsnc:23)c1OC,-5.435257,-3.165926,2.269331,0.8597068363142972,3.427081157126148,432.4369999958435,821.1870000086492,imine,Br,DHICA,Unmethlyated,4 - DHICA,imine
7_67_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:cncc3nsnc:23)c1OC,-5.46157,-2.969854,2.491716,0.869416325395427,3.262786701098761,412.2930000012275,745.3199999945355,imine,none,DHICA,Unmethlyated,4 - DHICA,imine
7_69_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:c(C#N)ncc3nsnc:23)c1OC,-5.534352,-3.364314,2.170038,0.9335594777946186,3.4295611691760097,301.7209999961778,678.8269999960903,imine,cyanide,DHICA,Unmethlyated,4 - DHICA,imine
7_70_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:nc(OC(C)=O)cc3nsnc:23)c1OC,-5.453261,-3.013777,2.439484,0.8690787814390306,3.478031555061284,470.67199999582954,877.569999996922,imine,Acetate,DHICA,Unmethlyated,4 - DHICA,imine
7_74_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:nc(C=O)cc3nsnc:23)c1OC,-5.555755,-3.310519,2.245236,0.8846006657568377,3.520527022834546,359.20400000031805,830.7479999930365,imine,carbonyl,DHICA,Unmethlyated,4 - DHICA,imine
7_75_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:nc(S(=O)(=O)O)cc3nsnc:23)c1OC,-5.806747,-3.579232,2.227515,0.91462946356886,3.562095474622075,532.7120000074501,956.6040000063367,imine,Sulfonic Acid,DHICA,Unmethlyated,4 - DHICA,imine
7_76_imine_B,COc1cc2[nH]c(C(=O)O)cc2c(N=CC2:nc(C(F)(F)F)cc3nsnc:23)c1OC,-5.536807,-3.233982,2.302825,0.8896191229586154,3.4642063869655466,396.24499999627005,846.0219999979017,imine,Trifloro,DHICA,Unmethlyated,4 - DHICA,imine
