Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
0_174_single_A,COc1cc2cc[nH]c2c(C2:c(O)ncc3nonc:23)c1OC,-5.193161,-2.754107,2.439055,0.6062200121054881,3.1856761366101978,single,OH,DHI,Unmethlyated,7 - DHI,single
0_175_single_A,COc1cc2cc[nH]c2c(C2:c(S)ncc3nonc:23)c1OC,-5.374189,-2.832166,2.542023,0.3962015493990936,3.307629283463344,single,SH,DHI,Unmethlyated,7 - DHI,single
0_176_single_A,COc1cc2cc[nH]c2c(C2:c(Br)ncc3nonc:23)c1OC,-5.440273,-3.061678,2.378595,0.386424405133722,3.1828229897570512,single,Br,DHI,Unmethlyated,7 - DHI,single
0_177_single_A,COc1cc2cc[nH]c2c(C2:cncc3nonc:23)c1OC,-5.509807,-2.924244,2.585563,0.7799704304881783,2.9812026841098334,single,none,DHI,Unmethlyated,7 - DHI,single
0_178_single_A,COc1cc2cc[nH]c2c(C2:c(C)ncc3nonc:23)c1OC,-5.479371,-2.741826,2.737545,0.5561436405172275,3.0207495631836245,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_179_single_A,COc1cc2cc[nH]c2c(C2:c(C#N)ncc3nonc:23)c1OC,-5.477485,-3.35291,2.124575,0.55285059893588,3.18285220198333,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_180_single_A,COc1cc2cc[nH]c2c(C2:nc(OC(C)=O)cc3nonc:23)c1OC,-5.498468,-2.798464,2.700003,0.8249146511758049,3.1287380133721854,single,Acetate,DHI,Unmethlyated,7 - DHI,single
0_181_single_A,COc1cc2cc[nH]c2c(C2:nc(NC(C)=O)cc3nonc:23)c1OC,-5.40855,-2.624138,2.784412,0.7985819850652405,3.007818054952226,single,Amide,DHI,Unmethlyated,7 - DHI,single
0_182_single_A,CNc1cc2nonc2:C(c2c(OC)c(OC)cc3cc[nH]c23):n1,-5.254004,-2.324164,2.92984,0.8195742044626763,3.0671645765652693,single,Amine,DHI,Unmethlyated,7 - DHI,single
0_183_single_A,COc1cc2nonc2:C(c2c(OC)c(OC)cc3cc[nH]c23):n1,-5.375482,-2.620468,2.755014,0.8160157449653979,3.019114409341189,single,Methoxy,DHI,Unmethlyated,7 - DHI,single
0_184_single_A,COc1cc2cc[nH]c2c(C2:nc(C=O)cc3nonc:23)c1OC,-5.49325,-3.162633,2.330617,0.8499406934133457,3.174516416030153,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_185_single_A,COc1cc2cc[nH]c2c(C2:nc(S(=O)(=O)O)cc3nonc:23)c1OC,-5.626375,-3.257301,2.369073,0.8665457109925742,3.2339664757650315,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_186_single_A,COc1cc2cc[nH]c2c(C2:nc(C(F)(F)F)cc3nonc:23)c1OC,-5.650178,-3.05135,2.598828,0.8875801716518463,3.103884705480521,single,Trifloro,DHI,Unmethlyated,7 - DHI,single
0_187_single_A,COc1cc2cc[nH]c2c(C2:nc(F)cc3nonc:23)c1OC,-5.642064,-2.900606,2.741458,0.8892316717896958,3.125371940806001,single,F,DHI,Unmethlyated,7 - DHI,single
0_188_single_A,COc1cc2cc[nH]c2c(C2:nc(O)cc3nonc:23)c1OC,-5.433789,-2.662604,2.771185,0.8089973233155884,3.1531859268199884,single,OH,DHI,Unmethlyated,7 - DHI,single
0_189_single_A,COc1cc2cc[nH]c2c(C2:nc(S)cc3nonc:23)c1OC,-5.616495,-2.843941,2.772554,0.8347965593166721,3.317376136610198,single,SH,DHI,Unmethlyated,7 - DHI,single
0_190_single_A,COc1cc2cc[nH]c2c(C2:nc(Br)cc3nonc:23)c1OC,-5.468302,-2.953447,2.514856,0.8786802916385373,3.1307383743724357,single,Br,DHI,Unmethlyated,7 - DHI,single
0_191_single_A,COc1cc2cc[nH]c2c(C2:nccc3nonc:23)c1OC,-5.3142,-2.685994,2.628206,0.8581072790667901,2.901381770648296,single,none,DHI,Unmethlyated,7 - DHI,single
0_192_single_A,COc1cc2cc[nH]c2c(C2:nc(C)cc3nonc:23)c1OC,-5.291472,-2.576286,2.715187,0.8560388889168224,2.953597814931875,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_193_single_A,COc1cc2cc[nH]c2c(C2:nc(C#N)cc3nonc:23)c1OC,-5.555789,-3.22097,2.334819,0.8781064999433933,3.1871264494749685,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_194_single_A,COc1cc2cc[nH]c2c(C2:nncc3nonc:23)c1OC,-5.421458,-3.048017,2.373442,0.8916589761717132,3.125894991802141,single,none,DHI,Unmethlyated,7 - DHI,single
0_195_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(OC(C)=O)nc:23)c1OC,-4.967623,-2.332401,2.635222,0.9005855172042027,3.198580632914804,single,Acetate,DHI,Unmethlyated,7 - DHI,single
0_196_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(NC(C)=O)nc:23)c1OC,-5.136654,-2.100867,3.035787,0.8529908033102903,3.1066253314595027,single,Amide,DHI,Unmethlyated,7 - DHI,single
0_197_single_A,CNc1cnc2co:C(c3c(OC)c(OC)cc4cc[nH]c34):c2n1,-4.730934,-1.941001,2.789933,0.9192479546198952,3.1779578876020587,single,Amine,DHI,Unmethlyated,7 - DHI,single
0_198_single_A,COc1cnc2co:C(c3c(OC)c(OC)cc4cc[nH]c34):c2n1,-4.981123,-2.051351,2.929772,0.9073603712447006,3.1023378207124264,single,Methoxy,DHI,Unmethlyated,7 - DHI,single
0_199_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(C=O)nc:23)c1OC,-5.392199,-2.684901,2.707298,0.8685611868609924,3.257111733755904,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_200_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(S(=O)(=O)O)nc:23)c1OC,-5.744459,-3.057653,2.686806,0.9116755717169984,3.357206728662817,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_201_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(C(F)(F)F)nc:23)c1OC,-5.327534,-2.805199,2.522335,0.9762591529667168,3.192135917282417,single,Trifloro,DHI,Unmethlyated,7 - DHI,single
0_202_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(F)nc:23)c1OC,-5.125442,-2.467306,2.658136,0.9384296919690313,3.2413544582885194,single,F,DHI,Unmethlyated,7 - DHI,single
0_203_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(O)nc:23)c1OC,-5.046074,-1.994996,3.051078,0.8306533546052306,3.314600612134673,single,OH,DHI,Unmethlyated,7 - DHI,single
0_204_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(S)nc:23)c1OC,-5.088548,-2.381066,2.707482,0.925806318999521,3.450026486260548,single,SH,DHI,Unmethlyated,7 - DHI,single
0_205_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(Br)nc:23)c1OC,-5.186302,-2.603059,2.583243,0.9585680152135632,3.224602710036772,single,Br,DHI,Unmethlyated,7 - DHI,single
0_206_single_A,COc1cc2cc[nH]c2c(C2:occ3nccnc:23)c1OC,-5.042177,-2.374035,2.668142,0.9631463923695528,3.020811337955987,single,none,DHI,Unmethlyated,7 - DHI,single
0_207_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(C)nc:23)c1OC,-4.972692,-2.205788,2.766904,0.9544542447940376,3.06521250024656,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_208_single_A,COc1cc2cc[nH]c2c(C2:occ3ncc(C#N)nc:23)c1OC,-5.463096,-3.109876,2.35322,0.978793130918894,3.2472689243913564,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_209_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(OC(C)=O)cnc:23)c1OC,-5.068321,-2.360174,2.708146,0.9591519296455284,3.210828865763037,single,Acetate,DHI,Unmethlyated,7 - DHI,single
0_210_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(NC(C)=O)cnc:23)c1OC,-4.962903,-2.263741,2.699161,0.9680759243303282,3.1020841672183392,single,Amide,DHI,Unmethlyated,7 - DHI,single
0_211_single_A,CNc1cnc2:C(c3c(OC)c(OC)cc4cc[nH]c34):occ2n1,-4.790814,-1.972537,2.818277,0.9619627326196474,3.1730876534883468,single,Amine,DHI,Unmethlyated,7 - DHI,single
0_212_single_A,COc1cnc2:C(c3c(OC)c(OC)cc4cc[nH]c34):occ2n1,-4.963316,-2.093283,2.870034,0.9592022814559082,3.115473606665603,single,Methoxy,DHI,Unmethlyated,7 - DHI,single
0_213_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(C=O)cnc:23)c1OC,-5.236479,-2.932946,2.303533,0.9605429782259246,3.2551511986388477,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_214_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(S(=O)(=O)O)cnc:23)c1OC,-5.430676,-3.117066,2.313611,0.9603606619133302,3.334669742361447,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_215_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(C(F)(F)F)cnc:23)c1OC,-5.333326,-2.785651,2.547675,0.9707470068190288,3.20678628609169,single,Trifloro,DHI,Unmethlyated,7 - DHI,single
0_216_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(F)cnc:23)c1OC,-5.176832,-2.490775,2.686057,0.963322338440478,3.2536985142325747,single,F,DHI,Unmethlyated,7 - DHI,single
0_217_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(O)cnc:23)c1OC,-5.019428,-2.215858,2.80357,0.963005570710234,3.3086194932535538,single,OH,DHI,Unmethlyated,7 - DHI,single
0_218_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(S)cnc:23)c1OC,-5.161905,-2.436971,2.724935,0.970268569320816,3.462370542204602,single,SH,DHI,Unmethlyated,7 - DHI,single
0_219_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(Br)cnc:23)c1OC,-5.23131,-2.618084,2.613226,0.9628606497415346,3.243263549197609,single,Br,DHI,Unmethlyated,7 - DHI,single
0_220_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(C)cnc:23)c1OC,-4.979271,-2.208797,2.770475,0.9643622056920924,3.0733733394074,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_221_single_A,COc1cc2cc[nH]c2c(C2:occ3nc(C#N)cnc:23)c1OC,-5.367782,-3.049913,2.317869,0.9597576271584918,3.2590762822508887,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_222_single_A,COc1cc2cc[nH]c2c(C2:scc3sc(=S)sc:23)c1OC,-5.648231,-2.028047,3.620185,0.6821895321643093,3.333176104439504,single,none,DHI,Unmethlyated,7 - DHI,single
0_227_single_A,COc1cc2cc[nH]c2c(C2:cc(C=O)cc3c:2SCS3)c1OC,-5.467131,-1.726942,3.740189,0.5093160863076684,3.3703150782375104,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_241_single_A,COc1cc2cc[nH]c2c(C2:c(C=O)ccc3c:2SCS3)c1OC,-5.459275,-1.612802,3.846473,0.3690535444158355,3.3561980213813225,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_254_single_A,COc1cc2cc[nH]c2c(C2:cccc3ccc(C=O)cc:23)c1OC,-5.425172,-1.736906,3.688266,0.4197693816967899,2.487953159253566,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_255_single_A,COc1cc2cc[nH]c2c(C2:cccc3ccc(S(=O)(=O)O)cc:23)c1OC,-5.502378,-1.662797,3.839581,0.4420792238070323,2.496698836331948,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_263_single_A,COc1cc2cc[nH]c2c(C2:cccc3ccc(C#N)cc:23)c1OC,-5.429015,-1.787936,3.641079,0.4811170708452269,2.4652993130997185,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_268_single_A,COc1cc2cc[nH]c2c(C2:cccc3cc(C=O)ccc:23)c1OC,-5.485186,-1.914288,3.570898,0.3930458923835912,2.476257005407412,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_269_single_A,COc1cc2cc[nH]c2c(C2:cccc3cc(S(=O)(=O)O)ccc:23)c1OC,-5.565828,-1.723431,3.842398,0.397850695861469,2.484200860623446,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_276_single_A,COc1cc2cc[nH]c2c(C2:cccc3cc(C#N)ccc:23)c1OC,-5.478417,-1.782344,3.696073,0.4921653149111957,2.4590993130997187,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_282_single_A,COc1cc2cc[nH]c2c(C2:c(C=O)ccc3ccccc:23)c1OC,-5.446329,-1.759231,3.687098,0.34310545748484,2.526982005407412,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_283_single_A,COc1cc2cc[nH]c2c(C2:c(S(=O)(=O)O)ccc3ccccc:23)c1OC,-5.600218,-1.723558,3.87666,0.278734742605549,2.542454909206443,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_290_single_A,COc1cc2cc[nH]c2c(C2:c(C#N)ccc3ccccc:23)c1OC,-5.497515,-1.77997,3.717546,0.3754900234721592,2.5113262361766413,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_295_single_A,COc1cc2cc[nH]c2c(C2:cc(C=O)cc3ccccc:23)c1OC,-5.408794,-1.90303,3.505764,0.4966901226059596,2.5086512361766413,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_296_single_A,COc1cc2cc[nH]c2c(C2:cc(S(=O)(=O)O)cc3ccccc:23)c1OC,-5.446083,-1.700126,3.745957,0.4582604142955001,2.5108638160890333,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_303_single_A,COc1cc2cc[nH]c2c(C2:cc(C#N)cc3ccccc:23)c1OC,-5.468232,-1.776638,3.691593,0.4915580110762009,2.491266620792027,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_304_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(OC(C)=O)cnc:23)c1OC,-5.186037,-2.033225,3.152812,0.6391489817286095,2.79127840939047,single,Acetate,DHI,Unmethlyated,7 - DHI,single
0_305_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(NC(C)=O)cnc:23)c1OC,-5.123538,-1.966605,3.156933,0.6602723918101052,2.686770517282577,single,Amide,DHI,Unmethlyated,7 - DHI,single
0_308_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(C=O)cnc:23)c1OC,-5.424623,-2.717339,2.707284,0.6543720847500347,2.799528159253565,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_309_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(S(=O)(=O)O)cnc:23)c1OC,-5.449016,-2.793078,2.655938,0.6331691083067063,2.904316852526282,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_310_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(C(F)(F)F)cnc:23)c1OC,-5.439994,-2.476035,2.963959,0.6346171860737861,2.781481427425065,single,Trifloro,DHI,Unmethlyated,7 - DHI,single
0_311_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(F)cnc:23)c1OC,-5.277259,-2.164404,3.112855,0.6377710596121299,2.775494342451557,single,F,DHI,Unmethlyated,7 - DHI,single
0_312_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(O)cnc:23)c1OC,-5.170254,-1.903932,3.266322,0.6342623919826963,2.82802745281945,single,OH,DHI,Unmethlyated,7 - DHI,single
0_313_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(S)cnc:23)c1OC,-5.22071,-2.057548,3.163162,0.6307814264642986,2.975093673555236,single,SH,DHI,Unmethlyated,7 - DHI,single
0_314_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(Br)cnc:23)c1OC,-5.319687,-2.289608,3.030079,0.6263031112464175,2.765513071548547,single,Br,DHI,Unmethlyated,7 - DHI,single
0_315_single_A,COc1cc2cc[nH]c2c(C2:cccc3nccnc:23)c1OC,-5.196501,-2.02522,3.171281,0.6473349619908935,2.533910840712066,single,none,DHI,Unmethlyated,7 - DHI,single
0_316_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(C)cnc:23)c1OC,-5.155602,-1.877817,3.277786,0.6521651871995136,2.6030093926187803,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_317_single_A,COc1cc2cc[nH]c2c(C2:cccc3nc(C#N)cnc:23)c1OC,-5.422781,-2.725445,2.697337,0.6331322825185933,2.803289697715103,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_318_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(OC(C)=O)nc:23)c1OC,-5.08135,-2.083279,2.998071,0.6828298757150242,2.762615072727133,single,Acetate,DHI,Unmethlyated,7 - DHI,single
0_319_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(NC(C)=O)nc:23)c1OC,-5.276387,-1.919485,3.356902,0.5953938088279276,2.674242445354505,single,Amide,DHI,Unmethlyated,7 - DHI,single
0_322_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(C=O)nc:23)c1OC,-5.373898,-2.676544,2.697354,0.6096360170094051,2.783341620792026,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_323_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(S(=O)(=O)O)nc:23)c1OC,-5.802084,-2.719755,3.082329,0.625459564955946,2.908849646048548,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_324_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(C(F)(F)F)nc:23)c1OC,-5.373743,-2.560659,2.813084,0.7092718955924259,2.7502947877489525,single,Trifloro,DHI,Unmethlyated,7 - DHI,single
0_325_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(F)nc:23)c1OC,-5.246587,-2.140309,3.106278,0.636823088114161,2.744836148471624,single,F,DHI,Unmethlyated,7 - DHI,single
0_326_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(O)nc:23)c1OC,-5.248154,-1.852439,3.395715,0.5959460815157697,2.814897686933163,single,OH,DHI,Unmethlyated,7 - DHI,single
0_327_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(S)nc:23)c1OC,-5.262794,-2.036257,3.226537,0.6160742220085059,2.9444354795753025,single,SH,DHI,Unmethlyated,7 - DHI,single
0_328_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(Br)nc:23)c1OC,-5.279679,-2.286206,2.993473,0.6441975377714889,2.7288127371003874,single,Br,DHI,Unmethlyated,7 - DHI,single
0_329_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(C)nc:23)c1OC,-5.169078,-1.864374,3.304704,0.6430479193878206,2.576352536431489,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_330_single_A,COc1cc2cc[nH]c2c(C2:cccc3ncc(C#N)nc:23)c1OC,-5.372534,-2.750775,2.621759,0.6399718981030422,2.7739089284843352,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_331_single_A,COc1cc2cc[nH]c2c(C2:cc(OC(C)=O)cc3nccnc:23)c1OC,-5.011209,-1.960521,3.050689,0.4819941364772864,2.7784770107890715,single,Acetate,DHI,Unmethlyated,7 - DHI,single
0_332_single_A,COc1cc2cc[nH]c2c(C2:cc(NC(C)=O)cc3nccnc:23)c1OC,-5.260594,-1.952031,3.308563,0.669929299364798,2.705941146653206,single,Amide,DHI,Unmethlyated,7 - DHI,single
0_334_single_A,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):c2nccnc2c1,-5.219579,-1.913383,3.306196,0.5943169968034079,2.6672416207920264,single,Methoxy,DHI,Unmethlyated,7 - DHI,single
0_335_single_A,COc1cc2cc[nH]c2c(C2:cc(C=O)cc3nccnc:23)c1OC,-5.369363,-2.582165,2.787198,0.6551812804408241,2.846882005407412,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_336_single_A,COc1cc2cc[nH]c2c(C2:cc(S(=O)(=O)O)cc3nccnc:23)c1OC,-5.399257,-2.565271,2.833987,0.6273737559733117,2.821846609611301,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_337_single_A,COc1cc2cc[nH]c2c(C2:cc(C(F)(F)F)cc3nccnc:23)c1OC,-5.445032,-2.41841,3.026622,0.6475525832899804,2.788233249287414,single,Trifloro,DHI,Unmethlyated,7 - DHI,single
0_338_single_A,COc1cc2cc[nH]c2c(C2:cc(F)cc3nccnc:23)c1OC,-5.293638,-2.142338,3.151299,0.6548752746513756,2.7089404962977106,single,F,DHI,Unmethlyated,7 - DHI,single
0_339_single_A,COc1cc2cc[nH]c2c(C2:cc(O)cc3nccnc:23)c1OC,-5.261673,-1.946571,3.315102,0.6685195599073714,2.790721098304399,single,OH,DHI,Unmethlyated,7 - DHI,single
0_340_single_A,COc1cc2cc[nH]c2c(C2:cc(S)cc3nccnc:23)c1OC,-5.284474,-2.095804,3.18867,0.6587844069712566,3.00846491101343,single,SH,DHI,Unmethlyated,7 - DHI,single
0_341_single_A,COc1cc2cc[nH]c2c(C2:cc(Br)cc3nccnc:23)c1OC,-5.319156,-2.264344,3.054812,0.6436872445695053,2.7487652454615894,single,Br,DHI,Unmethlyated,7 - DHI,single
0_342_single_A,COc1cc2cc[nH]c2c(C2:cc(C)cc3nccnc:23)c1OC,-5.176242,-1.931303,3.244939,0.6485388915380352,2.676418088270953,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_343_single_A,COc1cc2cc[nH]c2c(C2:cc(C#N)cc3nccnc:23)c1OC,-5.428989,-2.613303,2.815686,0.6431219084687357,2.820258928484336,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_344_single_A,COc1cc2cc[nH]c2c(C2:c(OC(C)=O)ccc3nccnc:23)c1OC,-5.087898,-1.984791,3.103107,0.2500131244953906,2.750865622177681,single,Acetate,DHI,Unmethlyated,7 - DHI,single
0_345_single_A,COc1cc2cc[nH]c2c(C2:c(NC(C)=O)ccc3nccnc:23)c1OC,-5.435601,-1.881939,3.553662,0.4034285359145034,2.711310577222637,single,Amide,DHI,Unmethlyated,7 - DHI,single
0_347_single_A,COc1cc2cc[nH]c2c(C2:c(OC)ccc3nccnc:23)c1OC,-5.130939,-1.898109,3.23283,0.046601846232893,2.642195466945873,single,Methoxy,DHI,Unmethlyated,7 - DHI,single
0_348_single_A,COc1cc2cc[nH]c2c(C2:c(C=O)ccc3nccnc:23)c1OC,-5.521908,-2.480806,3.041102,0.476709219630495,2.8231243130997203,single,carbonyl,DHI,Unmethlyated,7 - DHI,single
0_349_single_A,COc1cc2cc[nH]c2c(C2:c(S(=O)(=O)O)ccc3nccnc:23)c1OC,-5.545709,-2.536862,3.008847,0.3109570925608966,2.8230107796517867,single,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,single
0_350_single_A,COc1cc2cc[nH]c2c(C2:c(C(F)(F)F)ccc3nccnc:23)c1OC,-5.168142,-2.280761,2.887382,0.0911626600299443,2.809006123781341,single,Trifloro,DHI,Unmethlyated,7 - DHI,single
0_351_single_A,COc1cc2cc[nH]c2c(C2:c(F)ccc3nccnc:23)c1OC,-5.257081,-2.10218,3.1549,0.4046454760128268,2.6660856467993828,single,F,DHI,Unmethlyated,7 - DHI,single
0_352_single_A,COc1cc2cc[nH]c2c(C2:c(O)ccc3nccnc:23)c1OC,-5.313492,-1.83943,3.474061,0.6460308220167599,2.7108227705452013,single,OH,DHI,Unmethlyated,7 - DHI,single
0_353_single_A,COc1cc2cc[nH]c2c(C2:c(S)ccc3nccnc:23)c1OC,-5.320879,-1.955624,3.365255,0.1555545713162733,2.9014602287391824,single,SH,DHI,Unmethlyated,7 - DHI,single
0_354_single_A,COc1cc2cc[nH]c2c(C2:c(Br)ccc3nccnc:23)c1OC,-5.304849,-2.207413,3.097435,0.105748301877632,2.746606048137176,single,Br,DHI,Unmethlyated,7 - DHI,single
0_355_single_A,COc1cc2cc[nH]c2c(C2:c(C)ccc3nccnc:23)c1OC,-5.192499,-1.868906,3.323592,0.3896215399032151,2.6628287906120907,single,methyl,DHI,Unmethlyated,7 - DHI,single
0_356_single_A,COc1cc2cc[nH]c2c(C2:c(C#N)ccc3nccnc:23)c1OC,-5.310007,-2.503114,2.806892,0.4194245889492847,2.80746854386895,single,cyanide,DHI,Unmethlyated,7 - DHI,single
0_29_double_A,COc1cc2cc[nH]c2c(C=CC2:c(OC(C)=O)ccc3nsnc:23)c1OC,-5.240241,-2.454399,2.785842,0.9503900668027968,3.0844173523549703,double,Acetate,DHI,Unmethlyated,7 - DHI,double
0_30_double_A,COc1cc2cc[nH]c2c(C=CC2:c(NC(C)=O)ccc3nsnc:23)c1OC,-5.34927,-2.37024,2.97903,0.8181125294173575,3.101056967739586,double,Amide,DHI,Unmethlyated,7 - DHI,double
0_31_double_A,CNc1ccc2nsnc2:C:1C=Cc1c(OC)c(OC)cc2cc[nH]c12,-5.131806,-1.995385,3.136421,0.4530143432817402,3.159009797155969,double,Amine,DHI,Unmethlyated,7 - DHI,double
0_32_double_A,COc1cc2cc[nH]c2c(C=CC2:c(OC)ccc3nsnc:23)c1OC,-4.953275,-2.302998,2.650277,0.9584551655746956,3.00992548946366,double,Methoxy,DHI,Unmethlyated,7 - DHI,double
0_33_double_A,COc1cc2cc[nH]c2c(C=CC2:c(C=O)ccc3nsnc:23)c1OC,-5.281128,-2.892121,2.389007,0.631466219763873,3.182236258694431,double,carbonyl,DHI,Unmethlyated,7 - DHI,double
0_34_double_A,COc1cc2cc[nH]c2c(C=CC2:c(S(=O)(=O)O)ccc3nsnc:23)c1OC,-5.603688,-2.917378,2.68631,0.7347171989088759,3.193301994516607,double,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,double
0_35_double_A,COc1cc2cc[nH]c2c(C=CC2:c(C(F)(F)F)ccc3nsnc:23)c1OC,-5.31491,-2.781808,2.533102,0.8514302003013258,3.169134321683111,double,Trifloro,DHI,Unmethlyated,7 - DHI,double
0_36_double_A,COc1cc2cc[nH]c2c(C=CC2:c(F)ccc3nsnc:23)c1OC,-5.262687,-2.550604,2.712082,0.9627597316332804,3.057470466945873,double,F,DHI,Unmethlyated,7 - DHI,double
0_37_double_A,COc1cc2cc[nH]c2c(C=CC2:c(O)ccc3nsnc:23)c1OC,-5.266967,-2.285303,2.981664,0.8492171769620755,3.0952243130997203,double,OH,DHI,Unmethlyated,7 - DHI,double
0_38_double_A,COc1cc2cc[nH]c2c(C=CC2:c(S)ccc3nsnc:23)c1OC,-5.255911,-2.433034,2.822877,0.4918109968607627,3.289716620792028,double,SH,DHI,Unmethlyated,7 - DHI,double
0_39_double_A,COc1cc2cc[nH]c2c(C=CC2:c(Br)ccc3nsnc:23)c1OC,-5.267488,-2.647196,2.620292,0.8726911943718147,3.1273262361766427,double,Br,DHI,Unmethlyated,7 - DHI,double
0_40_double_A,COc1cc2cc[nH]c2c(C=CC2:cccc3nsnc:23)c1OC,-5.195263,-2.413024,2.782239,0.9644467843418985,2.896255221572437,double,none,DHI,Unmethlyated,7 - DHI,double
0_41_double_A,COc1cc2cc[nH]c2c(C=CC2:c(C)ccc3nsnc:23)c1OC,-5.17926,-2.364998,2.814262,0.8826133933870424,3.047782005407412,double,methyl,DHI,Unmethlyated,7 - DHI,double
0_42_double_A,COc1cc2cc[nH]c2c(C=CC2:c(C#N)ccc3nsnc:23)c1OC,-5.316517,-2.889618,2.426899,0.94109781320469,3.175604874079045,double,cyanide,DHI,Unmethlyated,7 - DHI,double
